"id","cuisine","rating","review_count","name","address","latitude","longitude","zipcode"
"z3TwiFWdJUvY9tW8QMEseQ","Mexican",4,92,"Taco Dumbo","56 Prospect St",40.7006726,-73.9885398,"11201"
"0Y8dv9UHGquFkWlVK7PdjA","Mexican",4,144,"Buddy's Burrito & Taco Bar","260 Court St",40.685341,-73.994661,"11231"
"zBORlLYwMqqJ_GOX6K31mw","Mexican",2.5,394,"Pedro's Mexican Bar & Restaurant","73 Jay St",40.702523,-73.986503,"11201"
"HfVMTVjgxumjFpUF_T8mqg","Mexican",4,99,"Taqueria Sofia","187 Suydam St",40.7000869,-73.9257427,"11221"
"HqI1ROCmZa2THlBxT9nyrA","Mexican",4,130,"Las Palmas Restaurant","3891 Broadway",40.8377037,-73.9425248,"10032"
"bO8x1Xvtyj4_gUxtX-sjrA","Mexican",3,40,"Taqueria Guadalupe","1743 Lexington Ave",40.793716,-73.944923,"10029"
"Fp2QuKOu_zCjOxbyCLfnjw","Mexican",3.5,63,"El Rey Restaurant","25-21 Astoria Blvd",40.77137,-73.92198,"11102"
"dFu9biMhpZ_jGyEXV4ofmA","Mexican",3.5,75,"Chipotle Mexican Grill","229 Washington St",40.7395222,-74.0300599,"07030"
"5IR02V3Bbkcbs14yfKNDTQ","Mexican",4,98,"Taqueria San Pedro","3662 Broadway",40.8303299,-73.94728,"10031"
"KX7-L2PTl_ZM1ufx2tVVVA","Mexican",3.5,54,"Taqueria Mexicana","7024 Bergenline Ave",40.7965563,-74.0103249,"07047"
"PONtyQEKPROcBbnp4oZXTQ","Mexican",3,43,"Chipotle Mexican Grill","281 Broadway",40.7146416,-74.0063629,"10007"
"FTze-KoZbdpwIIGzijkeMQ","Mexican",4.5,47,"Naive","299 S 4th St",40.70937,-73.95571,"11211"
"eZ0J2lwGdOBZHQKTC5hQYQ","Mexican",3.5,105,"Cerveceria Havemeyer","149 Havemeyer St",40.7116974,-73.9574585,"11211"
"qOW2fskGqpUlWkbFqlzPbw","Mexican",2.5,38,"211 New Taco Grill","211 E 14th St",40.73317,-73.98616,"10003"
"hLwzr3ku6D2zsW9OUmp6cA","Mexican",4,36,"El Tio Taco","5024 Bergenline Ave",40.7832760321852,-74.0203918615574,"07093"
"DGa4PysLx10aRnXqRQ4Cng","Mexican",4.5,62,"La Mesita Restaurant","1513 Myrtle Ave",40.6992569,-73.9152222,"11237"
"LghHcDB42fkYx43rVq-O9w","Mexican",3,168,"Tequila Sunrise","40-01 Northern Blvd",40.7527848676672,-73.9237234023634,"11101"
"36NGJ_vn81vgdSi15WyHKQ","Mexican",4,46,"Puerto Vallarta Restaurant","7721 John F Kennedy Blvd W",40.8032128178057,-74.0123075991869,"07047"
"aIigHZBgXDHXalBZMRHsvg","Mexican",3.5,192,"Gringo's","12 Coles St",40.7216329213934,-74.0476842694786,"07302"
"0kFP2UiYHoJHx6d9w1ZNhg","Mexican",3.5,17,"El Carrito Rojo","19TH St And 6th Ave",40.74044,-73.99459,"10011"
"4Fe6J1brxdVHdhFW1iKUlQ","Mexican",3,194,"El Coyote Restaurant","80-18 Northern Blvd",40.7552907510186,-73.8866319740258,"11372"
"0vlKdw90vkZzn-i9tk57mA","Mexican",4,44,"Off The Grid Pub & Grub","3480 Broadway",40.8245999,-73.95146,"10031"
"PtiKYwe-8DlwNOabLKgUpw","Mexican",3,35,"Choza Taqueria","100 Park Ave",40.75134,-73.97892,"10017"
"TleAd45T6-9TP7FBO19dww","Mexican",4.5,9,"TRI Mexican Tacos","20th St & Broadway",40.73918,-73.98977,"10003"
"14gt2epj7Tbbcu1HRwjwBw","Mexican",4.5,6,"Antojitos Mexicano El Taco Taco","2831 Broadway",40.8041252611665,-73.9670319963918,"10025"
"USbP_ZBNSP0h_gja_xob5w","Mexican",4.5,7,"Holy Mole Tamale!","133 E 110th St",40.79519,-73.94473,"10029"
"ZVtui4cnUs7iXRJMDD1GwA","Mexican",4,29,"El Rey Del Taco","3217 Bergenline Ave",40.7725668,-74.0291146,"07087"
"6k6PRNSLnExNes-iGcu1EA","Mexican",3,83,"Taqueria La Nortena","668 Manhattan Ave",40.72474,-73.95121,"11222"
"keOMomcnyrJEQvFtfEYadg","Mexican",4,66,"Swell Dive","1013 Bedford Ave",40.689183858613,-73.9549609646201,"11205"
"r23ZiJmpBWBIvQlT069atw","Mexican",4.5,9,"El Paso Taco Truck","175-9 E 116th St",40.79845,-73.94046,"10029"
"rkPpLoJKMUTNmd-uyqfq1g","Mexican",3.5,148,"Taqueria El Fogon","1050 Flushing Ave",40.7044101,-73.9291005,"11237"
"9qOUxAQD6Tasr9TVUlSvdg","Mexican",3.5,104,"Los Amigos Mexican Restaurant","2273 31st St",40.7744827270508,-73.9123611450195,"11105"
"8CTaeOtqr461Ah5yWcnCPw","Mexican",3.5,99,"Fatty Daddy Taco","152 Smith St",40.686578,-73.990821,"11201"
"QbDy2I6ENbHP-B89tH0sUQ","Mexican",3.5,66,"El Cafetal Mexican Restaurant","30-19 Astoria Blvd",40.7702872,-73.9183644,"11102"
"-c5wzbi8rd8gpplyTZUgIw","Mexican",2.5,46,"Taco Bell","390 8th Ave",40.755298,-73.99522,"10001"
"JnOYZqzRBHkEB_mvMXph_g","Mexican",3.5,39,"Juquila Kitchen and Bar","39-05 29th St",40.7532,-73.93436,"11101"
"GuqvwAFpjjz3m3vicbJBTQ","Mexican",4,38,"El Rey del Taco Deli","49-06 43rd Ave",40.7445104420185,-73.9153558015823,"11377"
"A0nCLU0qBly0AUm-pvgNXw","Mexican",3,86,"Tacos Mexico","32-08 38th St",40.75914,-73.92015,"11103"
"uGUXV74PbdcYeHEqntDh2w","Mexican",4,20,"Hidalgo Mexican Food","35-9 Vernon Blvd",40.7632870632524,-73.9415278658571,"11106"
"ht2lc-By8ilj2IQKK4vn1A","Mexican",3,20,"Al Horno Lean Mexican Kitchen","57 1st Ave",40.72511,-73.98753,"10003"
"3M6CsWQ_FIAzpxnuqq_eHw","Mexican",2.5,213,"Las Margaritas Astoria Restaurant","38-01 Broadway",40.7594468,-73.9195285,"11103"
"fmWPll4-PI4PTx_b_E_-Hw","Mexican",4,29,"Tri Mexican Tacos","46th St & Greenpoint Ave",40.7421913,-73.9188919,"11104"
"0KeuqyRSUAYLwMI-3ZAZJw","Mexican",3,23,"Maya Blue","146 E 44th St",40.7524506103315,-73.9743997152164,"10174"
"hRiemFSaUuTuYexm1dvu0g","Mexican",3.5,81,"Cafe Los Arcos","255 A Bushwick Ave",40.7072619,-73.9395899,"11206"
"wg-aw8yFiPO-gZE4ecgWfA","Mexican",3,24,"Chipotle Mexican Grill","504 6th Ave",40.736446,-73.997108,"10011"
"kxY3FXKrJvxAIyaS5hx4Gw","Mexican",3,34,"Festival Mexicano","120 Rivington St",40.719905,-73.987197,"10002"
"8-boHR8m_gWYHF4XXasYbA","Mexican",4.5,7,"Tacos Mi Mexico","",40.78084,-73.9511,"10128"
"hOLv0a65RSb5QvFd0FrYjw","Mexican",4.5,56,"Taqueria Santa Fe","214 Stanhope St",40.7004276663065,-73.9206317067146,"11237"
"v7hwkFxrz2pORrT9Fiiovw","Mexican",3.5,126,"La Lupe","9 Jefferson St",40.69725,-73.93517,"11206"
"L3ekOOsyK_HfFrf5MzQA_w","Mexican",3,27,"Taqueria Diana","69 Clinton St",40.71934,-73.98505,"10002"
"SHGSMv63CvBpoXEQHtfstQ","Mexican",3,28,"Taco Bell","1503 Lexington Ave",40.78646,-73.95029,"10029"
"gF4WOspnk9KkUWKDi0uS9g","Mexican",2.5,57,"Chipotle Mexican Grill","2298 Broadway",40.786248,-73.977917,"10024"
"DNe4uZuvsoEdvRXhyC6dew","Mexican",4,84,"La Fiesta","3797 Broadway",40.8346,-73.94482,"10032"
"A7PEhG0nG_riSgfNebr64g","Mexican",2.5,34,"Chipotle Mexican Grill","906 Third Ave",40.7589,-73.96875,"10022"
"9a6I0FhQ-S7wZo4OaLThzw","Mexican",3,36,"Oaxaca Taqueria","1264 Amsterdam Ave",40.8110313415527,-73.958381652832,"10027"
"J7hRmPAGnOcd2OJsN_eV9g","Mexican",4,35,"El Mariachi Restaurant","6712 Roosevelt Ave",40.7460442,-73.8978364,"11377"
"EZ-ec_6fXPsZiDshbFMnjA","Mexican",4,70,"The King of Tacos","9017 31st Ave",40.7601063,-73.8779181,"11369"
"9YQAFztjRb1WdEr_kCBVAw","Mexican",4.5,31,"Mally's Deli & Grocery","199 Knickerbocker Ave",40.7036972045898,-73.9264450073242,"11237"
"NMvGg6AwvEMUEjIF1z9Ghw","Mexican",4,13,"Puebla","120 Essex St",40.7191285440113,-73.987642195336,"10002"
"pD0BuDTrnya7t4S5nm_5Vw","Mexican",2.5,45,"The Original Fresh Tortillas Grill","573 2nd Ave",40.74332,-73.97735,"10016"
"1DE0dfgDczWc3NKo5CLCJA","Mexican",3,18,"El Idolo","E 3rd St & 6th Ave",40.7310577633541,-74.0014062726126,"10012"
"nY7jGZGMR7XA95t2uey2hA","Mexican",3.5,102,"Viva Margarita","364 Lawton Ave",40.8278310422836,-73.987404530236,"07010"
"VREXC353INWXdSyTYvt8Lg","Mexican",3.5,140,"Oaxaca Taqueria","1116 Bedford Ave",40.68634,-73.954767,"11216"
"anBWvFPOce4nl3qLX-H6Rg","Mexican",4.5,22,"El Mero Mero","35-57 38th St",40.753834323302,-73.923701159656,"11101"
"U02ibutbgrC3uQzEq4w2ww","Mexican",4,69,"Guadalajara De Dia 2","566 Seneca Ave",40.7044639587402,-73.9109420776367,"11385"
"_Pz5L7DGORcaThGB4CWcfg","Mexican",4.5,23,"La Loncheria","41 Wilson Ave",40.702921,-73.929105,"11237"
"jKUF-ts0Et40ri33NDiMDw","Mexican",4,22,"Tacos Lokos 4ever","120 Franklin St",40.72886,-73.95727,"11222"
"BRqPr7YpcQCu23e5i__Frw","Mexican",4,24,"Orale Tacos","23-23 30th Ave",40.7689108,-73.9256464,"11102"
"uOaiLIkwFbOOAc0xoW81XA","Mexican",4.5,47,"Taco Veloz","8610 Roosevelt Ave",40.747793,-73.87985,"11372"
"6uDckvEsM7vqw4o14soG9w","Mexican",4,57,"3 Coffee Beans Restaurant","658 Montgomery St",40.7240767031908,-74.0648453682661,"07306"
"W9T7Meu3Q4VmF1Xrxt6EKw","Mexican",2.5,45,"Chipotle Mexican Grill","625 Broadway",40.7259231997786,-73.9965747390492,"10012"
"3_8uwehn3Pie7WC0lfmOqw","Mexican",3,121,"San Loco","637 Driggs Ave",40.7149801398938,-73.9583154806302,"11211"
"Tef5SEEypUdwkQ_E8YfXuw","Mexican",2.5,33,"Chipotle Mexican Grill","28 W 40th St",40.7527202807699,-73.9833156546202,"10018"
"NgkQtIzMjUISyAreyzrtKg","Mexican",4,31,"Tacos Él Gallo Giro","75-10 Roosevelt Ave",40.7468650335835,-73.8900142908096,"11372"
"Ibk2DnCNvlWd9Oi61jaK-A","Mexican",3.5,65,"Chipotle Mexican Grill","700 Plaza Dr",40.787555,-74.045813,"07094"
"nm7uUS4Qa6xB-VMm1bnbEA","Mexican",4,66,"Dos Toros Taqueria","64 Court St",40.6920649351928,-73.9914631471038,"11201"
"UJYLVyqur-3dX9DtUDkzrg","Mexican",3.5,116,"Xochitl Taqueria","1015 Fulton St",40.6823211397652,-73.9608860896543,"11238"
"tk5cnLJDAlUmX_ZYBGzw1w","Mexican",5,6,"Tacos y quesadillas","1280 Lexington Ave",40.77993,-73.95546,"10028"
"V-yI80ii8Sau_BOQsDhz-A","Mexican",4,48,"Taqueria La Placita Puebla","830 Broadway",40.69908,-73.93946,"11206"
"qmSBFiAikpyUO3JA8ez1Ow","Mexican",2.5,167,"El Loco Burrito","345 Graham Ave",40.7147469,-73.9445868,"11211"
"adr4Cg5A0G1cRoVqw72iDA","Mexican",4,39,"Taco Bite Food Truck",,40.70602,-74.00889,"10005"
"sNr7HL0CE9AJu_SJNfRBZA","Mexican",4.5,19,"Soona' Mexican Cuisine","6900 Park Ave",40.7921022226938,-74.0035550606074,"07093"
"DhivGpHqgPy1f1gSXhrvPg","Mexican",3,147,"LA Burrito","67 Wilson Ave",40.70235,-73.92837,"11237"
"_5z4Ekuo0J8JLKWpTLap3Q","Mexican",3,29,"Chipotle Mexican Grill","1020 Third Ave",40.7625487808959,-73.9660083130002,"10065"
"fApsIHYpJJ7JI2AM0TSHvw","Mexican",3,81,"QDOBA Mexican Eats","400 Washington St",40.7414127,-74.0299258,"07030"
"JG8I1A40Qc7GgOsLnBPkjA","Mexican",2.5,43,"Chipotle Mexican Grill","405 6th Ave",40.7334174960852,-73.9997662603855,"10014"
"ePdAQHh3ZlktMZ4YTLWpwg","Mexican",4.5,5,"Tacos Juquilita","28TH Street And 6th Ave",40.7460399717093,-73.9905200153589,"10001"
"1WUdvbRlqqLidaWexQc-ng","Mexican",4,61,"Taqueria Downtown","354 Grove St",40.7210813462734,-74.0426413714886,"07302"
"V1DdkgD8O2B33GruALTBNw","Mexican",3.5,25,"Riviera Maya Cafe","301 W 96th St",40.79554,-73.9735,"10025"
"dO03lFjb-9vxEmEt49RjNQ","Mexican",3,91,"Burrito Joint","3800 Palisade Ave",40.77416,-74.0242,"07087"
"MEmKGwYjjkoibhNd_Tdtbw","Mexican",3.5,105,"Taqueria Cocoyoc","211 Wyckoff Ave",40.702385,-73.915728,"11237"
"4EGq0GMAJwGIrfhVg4PxVw","Mexican",4,26,"Swick 2","35-04 35th St",40.7564825,-73.9254339,"11106"
"E1u1x-uTm-9ubQKWeOq8Yw","Mexican",3.5,33,"Biggies Mexican Restaurant","3700 Bergenline Ave",40.77468,-74.02702,"07087"
"bWENqo52d9fFPH9D-CWuqQ","Mexican",2,38,"New Fresco Tortillas","63 Reade St",40.7148315,-74.0065651,"10007"
"z6SKrIMATXU5JZ85D9ecuQ","Mexican",4,14,"El Toro Rojo Truck","",40.7720489501953,-73.9260635375977,"11102"
"c921DfWPCxG5qJ687TU6Xw","Mexican",4.5,36,"Burrito Republic","59-15 71st Ave",40.7006779324274,-73.8991589471698,"11385"
"wOvCuvf0ftfTxQ-8NJ6V4A","Mexican",4.5,13,"Xochimilco Mexican Restaurant & Bakery","321-323 61st St",40.78872,-74.01255,"07093"
"_gwi6OqeNiTmWUBf1lcRGw","Mexican",3.5,136,"Fajitas Sunrise","5924 Myrtle Ave",40.7002830505371,-73.8988723754883,"11385"
"WPykmkMYWvXNdvCS2kDbkA","Mexican",2.5,28,"Taco Bell","Pennsylvania Station",40.75097,-73.99342,"10001"
"sBP8072dTkHDHyS8MTaZcQ","Mexican",4.5,37,"Coatzingo Restaurant","79-11 Roosevelt Ave",40.74759,-73.88623,"11372"
"b_3yI7FXcIle71lD9Tulww","Mexican",4.5,23,"Guajillo Mexican Kitchen","2277 1st Ave",40.7967861606349,-73.934840150695,"10035"
"qS15lSSIChNKBECO7uCi2g","Mexican",3,39,"Momento Restaurant","25-13 Queens Plz N",40.7509128979866,-73.9400115529873,"11101"
"SYQwo6Ikr38GqwKEHuDIpQ","Mexican",2.5,22,"Chipotle Mexican Grill","286 First Ave",40.7330492739346,-73.9810002134851,"10009"
"jf95dOTlZB7oPWz9JLgaQA","Mexican",5,4,"Borrachito","206 Avenue A",40.7295,-73.98084,"10009"
"Ke4hW2_6iCfhwEuSJfsOXA","Mexican",3,43,"Santinis Bistro","5114 Hudson Ave",40.782136,-74.016253,"07093"
"G92jSUckfs4MhD6bGPyHow","Mexican",4,16,"Taqueria Diana","367 Metropolitan Ave",40.71424,-73.95568,"11211"
"5ieIH2GbKCweKfrm6q8Aqg","Mexican",3,16,"Taco Bell","1884 Third Ave",40.790467,-73.945758,"10029"
"h_ITJux-MF0YcmZx8KRHtA","Mexican",4,36,"Tacos Project","800 Grand St",40.711641,-73.941319,"11211"
"fSgoG2l2GwDjQnLGOekjUA","Mexican",3,16,"San Francisco De Assis Restaurant","1779 Lexington Ave",40.794906,-73.944038,"10029"
"CUPrO7jULZB5uvzp9l2Gzw","Mexican",3.5,32,"Salerno Pizza","29-24 30th Ave",40.767289,-73.922863,"11102"
"6eihmCzFJvolelWSW7-VPQ","Mexican",4.5,19,"La Esquina Del Camaron Mexicano","80-02 Roosevelt Ave",40.7474139332771,-73.8855906575918,"11372"
"l9-qUMM99-8yxZ5uQD2Vyg","Mexican",5,4,"Kathy The Tamale Lady","E 116th & Lexington",40.7986227214486,-73.9416182220012,"10029"
"ofyC683l9tTvkXKbmOXiEw","Mexican",3,41,"Fresco Tortillas","3112 36th Ave",40.75618,-73.92941,"11106"
"kyt5EC3xRiX7TxYZhjEbvw","Mexican",2,37,"Burrito House","189 Church St",40.7157417,-74.0070872,"10007"
"dlPGWZdnYiOuwuS9u_CbGA","Mexican",3,20,"Terrific Wings Tacos And Things","1901 Lexington Ave",40.8000680303579,-73.9404931291938,"10035"
"Z-RH_ZKPHMJ1VJwCdDlMCA","Mexican",3.5,10,"Chipotle Mexican Grill","One New York Plz",40.7023125,-74.0114975,"10004"
"ojABtG3n4R7z9HxPOvfexQ","Mexican",4.5,17,"The Boss of the Tacos","4707 Broadway",40.7563152,-73.912865,"11103"
"nFheFe5nU7hSSydNjsliGA","Mexican",4,5,"Naranjo's Taco Truck","936 Broadway",40.74025,-73.98912,"10010"
"DjtjAuN5jWd_ukx0YWUFWw","Mexican",3.5,70,"Oaxaca Taqueria","75 Hoyt St",40.688233,-73.986593,"11217"
"BGzM81ykCfUKjGUrq66fgA","Mexican",3.5,77,"Agave Mexican, Spanish & American Grill","398 W 145th St",40.8242411149966,-73.9452161405442,"10031"
"FjIbsD5d6sYp9nWg7qblFw","Mexican",3,55,"Sunnyside Fresh Taco","4222 Greenpoint Ave",40.7404526,-73.9226629,"11104"
"Jw6nTaia5rdxefvg5tQ9uQ","Mexican",3.5,39,"El Maguey Mexican Restaurant","83-28 Northern Blvd",40.7555523,-73.8840807,"11372"
"AIw_q3kqThesAPHZZ2A85A","Mexican",3.5,53,"Habanero Cafe Mexican Grill","715 Flushing Ave",40.70058,-73.94408,"11206"
"n-Z4HSwVeiDyA7AotduUNw","Mexican",4,59,"Sonora","174 Howard Ave",40.6824295855403,-73.9199669121657,"11233"
"UEf5L44HjzyapxyWiUSfwg","Mexican",4.5,4,"El Taco Ranchero","E 118th St And 3rd Ave",40.7992528022211,-73.9390614933376,"10035"
"lf1eKRAy_ybZZrnd41x58g","Mexican",4.5,18,"Tia Julia Taco Truck","",40.74242,-73.8789,"11373"
"oDrjaOCWxTGxJ1C8kViocg","Mexican",3,82,"Fresca Tortilla","3115 Ditmars Blvd",40.7757870486376,-73.9099826840614,"11105"
"3V7W97p13cb_02fsrPfJJw","Mexican",3.5,18,"El Sombrero","6900 Bergenline Ave",40.7955716085784,-74.0111066833504,"07093"
"YS21bp9Wp715X75r7eTzxw","Mexican",4.5,12,"Mi Querido Mexico Lindo","247 E 116th St",40.79733,-73.93816,"10029"
"xsomq3qW2hmjFih64wZRlQ","Mexican",4,64,"La Oaxaquena Restaurant","1969 Amsterdam Ave",40.83318,-73.9415999,"10032"
"neneS3H11WQIHRYhvlcwVA","Mexican",3.5,27,"El Tio Taco","502 55th St",40.7857131958008,-74.0188980102539,"07093"
"gAAG2KJ_pdfAK-_UVN-bjQ","Mexican",3.5,29,"Oaxaca Taqueria","130 Grand St",40.7148433,-73.9626569,"11249"
"hg5LjqQ6pTM4U58nJiDylg","Mexican",4.5,19,"Habanero Mexican Cuisine","141 Lincoln Ave",40.80856,-73.92916,"10454"
"ENkPMKDMz_c308FB9EXF7A","Mexican",3,89,"El Toro Taqueria","89 Fort Greene Pl",40.6873547,-73.976476,"11217"
"c8c80FVXGUE7aPGurux3xw","Mexican",3,15,"Chipotle Mexican Grill","404 Broadway",40.7187461853027,-74.0020446777344,"10013"
"2nlk5jyPQw35HGfl9vfbqw","Mexican",3.5,47,"Cholulita Bella Deli","888 Broadway",40.6980840861797,-73.9373204112053,"11206"
"tt91_FxQHt2H_cmVbWFU_A","Mexican",4,31,"Taqueria El Barrio","2327 1st Ave",40.7982299,-73.93419,"10035"
"VyHwHBunPgzu8H2LrLvvwQ","Mexican",4,30,"El Chilango Taqueria","",40.72022,-74.04768,"07302"
"-82ju2_ebCeX3_mCcvTI_Q","Mexican",4,27,"El Sol de Cholula","161 Wilson Ave",40.7003,-73.92452,"11237"
"9ZTyAKZI0cpCbmTYZgNjAA","Mexican",4.5,16,"Santa Clarita","237 Willis Ave",40.80941,-73.922889,"10454"
"nsPDmDEn539AqQZpj2KrsA","Mexican",2,26,"Chipotle Mexican Grill","325 S  End Ave",40.7107259830474,-74.0161949226227,"10280"
"hMZvA0frin8K1dTtRCm9UQ","Mexican",3.5,45,"Lucha Lucha","173 Irving Ave",40.702308,-73.9196827,"11237"
"EJorB6z09e7Qu24Qeo7QKg","Mexican",3,12,"New Taco Express","858 10th Ave",40.768569,-73.988578,"10019"
"dMlQgSCPF1GZKdC_9mT40A","Mexican",3,13,"Burritoville","141 2nd Ave",40.72915,-73.9874899,"10003"
"UXIEHwXDbd5IcTfK-m_P-g","Mexican",3.5,55,"Happy Fresh Taco","1693A Putnam Ave",40.7002962,-73.9069016,"11385"
"Wlj9n6dT13EwteluUBACXA","Mexican",4.5,22,"Tacos La Carcachita","Wyckoff Ave & Palmetto St",40.69955,-73.91107,"11237"
"EIpQKo3NhAsYAZIWqxuDFQ","Mexican",3.5,36,"Taqueria Restaurant Oaxaca","467 Central Ave",40.75073,-74.04642,"07307"
"kZghUPIaNqRB74JL-lzHhA","Mexican",3,80,"Fresh Taco","799 Cypress Ave",40.7004794161793,-73.90664935112,"11385"
"FcHc4he-LK5dzeOL92MylQ","Mexican",4,19,"Sabor Mexicano","Roosevelt Ave & 75th St",40.7469530536088,-73.89049248884,"11372"
"vQTMu1jkFZUIkb_EmYPa9w","Mexican",2.5,22,"Cinco De Mayo Restaurant","1028 Amsterdam Ave",40.80359,-73.96387,"10025"
"0cgtOfYGHv3stIZb7C9wHQ","Mexican",4,32,"La Perla Mexicana","281 E 149th St",40.81739,-73.9221,"10451"
"D4tGzWIAM7Z3HNoNxPS2Gw","Mexican",4,36,"El Burrito Nacho","1636 Broadway",40.68465,-73.91406,"11207"
"HiO_eEu1kwUDM30YEjoG-g","Mexican",3,84,"Regalo De Juquila","1209 Myrtle Ave",40.69748,-73.93168,"11221"
"wa5jQjGJV_iYfDEelex-UA","Mexican",3.5,6,"Ta Cocina","714 9th Ave",40.762562,-73.989206,"10019"
"Gkm-ntQrMB42zrj_gTB3Yw","Mexican",5,5,"Taco Bell","173 E. 116th Street",40.7986,-73.9417,"10029"
"cpOfNDxSNyzHQmzSC6badQ","Mexican",4,9,"Tio Taco Truck","51ST St Bergenline Ave",40.7833218319139,-74.0203072875738,"07093"
"Ai2mbsb0cYZoMWC3DAAP3Q","Mexican",3.5,67,"B'klyn Burro","922 Fulton St",40.6827188,-73.9640973,"11238"
"a7QpqI_WDjo6fiedXlKpfQ","Mexican",3.5,27,"Calexico Taco / Burrito Cart","Pier 1 Brooklyn Bridge Park",40.6998302314297,-73.9882925183047,"11201"
"YOuxIvQh4RbX14Sh98m74Q","Mexican",5,12,"Mr. Burrito Mexican Restaurant","43-20 Greenpoint Ave",40.7409739,-73.921299,"11104"
"7B7lFbjmXqim9LCpr-jBQg","Mexican",2.5,112,"Los Pollitos III","499 Myrtle Ave",40.69367,-73.96517,"11205"
"SfPw0ZGXrqvcq_xLGSFuhA","Mexican",4.5,14,"La Cueva Fonda Mexicana","835 E 152nd St",40.81533,-73.90412,"10455"
"tBYX3F9xt_Iea-RR9GZrfQ","Mexican",3,71,"Yummy Taco Mexican Restaurant","4814 Broadway",40.7557407,-73.9124395,"11103"
"tThLkpLlETKFSbfc4vCQDw","Mexican",3.5,27,"Fresh Tacos","4559 46th St",40.741268,-73.918899,"11377"
"MoV1TGBXh9WMPduroGnIbQ","Mexican",2,21,"Chipotle Mexican Grill","805 COLUMBUS AVENUE",40.794994,-73.965637,"10025"
"_VcJzk6_WdRNFKXin221VA","Mexican",2.5,76,"La Canela Restaurant & Hookah Lounge","25-79 Steinway St",40.76586,-73.91304,"11103"
"lnvvEay-dxakpiscM-dZbA","Mexican",4,30,"El Toro Bravo","88-12 Roosevelt Ave",40.7479930621229,-73.8780908659101,"11372"
"ZGb979_FmfrwlJVhYFqJEg","Mexican",3.5,26,"Cinco De Mayo","401 Central Ave",40.7485,-74.04792,"07307"
"03TL_ZHn2NmNoejTTXTD3g","Mexican",4,30,"New Mexico Place II","778 Seneca Ave",40.7017029365783,-73.9060716709411,"11385"
"iGIBOJw2Z7-n7MHKy-RT5w","Mexican",4,46,"Taqueria Izucar","1503 Myrtle Ave",40.6992149,-73.9155655,"11237"
"EHT6Q9TWYp8NV11f5xBZkg","Mexican",2.5,151,"Bubby's Burritos","440 Jersey Ave",40.717377,-74.048349,"07302"
"FA_0DX6FwHm1Lnqz_fd9iA","Mexican",2.5,24,"Mi Casita Restaurant","1484 Amsterdam Ave",40.81795,-73.953333,"10031"
"TghlfLQWvNI0Nbn7X8QNqg","Mexican",3,42,"Tacoffee","572 Grand St",40.7110399,-73.949,"11211"
"3Ofho8rTUhqT66s_qsqJqg","Mexican",4.5,3,"The Churro Man","L Train 6th Ave Station",40.76435,-73.97715,"10079"
"P5gcdU1DX9M1V4W-V9o-wg","Mexican",5,12,"The Bear","48 S 4th St",40.71282,-73.96666,"11211"
"6-mj10b99EfRym72EuSp1w","Mexican",3,40,"Hoboken Burrito","209 4th St",40.7415499,-74.03194,"07030"
"ddaUQkqC53gzOGbMrdVqig","Mexican",2.5,27,"El Tapatio Mexican Restaurant","209 E 116th St",40.797908,-73.939186,"10029"
"JvKKqyAkecTmY_IInxsV0A","Mexican",3,11,"Sombrero Cart","50TH B/w 6th And 7th",40.7594833374023,-73.989875793457,"10036"
"EZZh8594pRwAM1e_WVGeFA","Mexican",3.5,4,"Organic Mexican Food","50th Street & 6th Ave",40.7598992013858,-73.9804509576337,"10020"
"Uj3QA_FsDcGtn_kpsIxU1w","Mexican",4,25,"Taqueria & Deli Gloria's","117 Tonnelle Ave",40.7352069,-74.0671543,"07306"
"vMTTFjgFKKua4VuAFX393g","Mexican",3.5,26,"Antojitos Mexicanos","107 Graham Ave",40.705406,-73.943206,"11206"
"yjg69OagV5rF6_V_zpEsHw","Mexican",3.5,37,"Sol Azteca","328 Montgomery St",40.719457,-74.049676,"07302"
"-ZQfIRtViZowsgaBZfsG4Q","Mexican",4,26,"Villa Pancho Taqueria","472 Myrtle Ave",40.6933447063192,-73.9664311287236,"11205"
"Fdef_OQU2h9cCu9wsDA9tw","Mexican",3.5,49,"Habana To Go","690 Fulton St",40.686004,-73.974182,"11217"
"5VjJtOBOOnZRx4KC71IpXQ","Mexican",4.5,8,"Cruz Mexican Deli","3211 41st St",40.75824,-73.91822,"11103"
"UmFhqdkv1cgUifxSP5KN9Q","Mexican",4.5,7,"El Mole Poblano","4316 New York Ave",40.77794,-74.02301,"07087"
"-FT-wCObDQJaXns_l8b5fw","Mexican",4.5,10,"Mex 'N Roll","154 North 7th St",40.7174719202704,-73.9585864853214,"11249"
"GsMmzzzGATnAnMP-HmYSqQ","Mexican",3.5,43,"Leo's Restaurant","207 Knickerbocker Ave",40.703573,-73.926227,"11237"
"LYDx1mo23fYTIUOpi7UojA","Mexican",5,2,"Lucio Angelita Taco","E 50th St 3rd Ave",40.7558553459013,-73.970935231277,"10022"
"go9fTb59h5WJ_e5Guw-Y8g","Mexican",2.5,18,"Chipotle Mexican Grill","150 E 44th St",40.7521286010742,-73.974235534668,"10017"
"-SYHh9DWvYuBZxkA4gfzHg","Mexican",4.5,24,"Calabrije's Margaritas & Tacos","234 Starr St",40.7055429619569,-73.9225539192783,"11237"
